,oob,time
0,0.026355864,58.5033605
1,0.02637824,376.0292507
2,0.026369123,666.3804021
3,0.026358013,963.0260083
4,0.026376963,1266.114269
5,0.026366492,1586.38103
6,0.026347735,1826.8897
7,0.026352677,2099.606734
8,0.02636573,2371.381009
9,0.026374147,2605.854712
10,0.02637668,2865.879402
11,0.026368566,3114.73158
12,0.026373698,3359.594766
13,0.026375695,3573.838035
