,oob,time
0,0.02637822197325479,108.6799504999999
1,0.026383328144358176,317.77314780000006
2,0.026385342460956696,2086.8169174000004
3,0.3841839124493167,3341.9504334000003
4,0.42158241807155716,3451.2414252000003
5,0.4524461840441385,3560.6067713
