,time,oob
0,81.53365380000014,0.026373350709928634
1,170.55949480000027,0.026316229287775883
2,289.2902191000003,0.026320424345520954
3,413.14591710000013,0.026344118710226794
4,555.2610018,0.026363240972238078
5,648.4511898000001,0.026358522216411995
6,768.0707847000003,0.026376932368864847
7,800.0954504000001,0.026363283601287923
8,939.2383637000003,0.9566973472038474
9,988.0391052,0.02637816810646909
10,1120.1795390000002,0.026371619335969876
11,1195.3350923000003,0.02637636057716297
12,1346.4461770000003,0.9746559289014203
13,1458.4316087000002,0.026372759822035685
14,1514.2076709000003,0.026376770914594894
15,1658.0462797000002,0.026333909708327385
16,1750.4968323000003,0.02634595406552309
17,1847.5705923000003,0.026362517824148335
18,1929.4039781000001,0.026360526283434882
19,2042.1852076000002,0.026379218055771814
20,2183.7329841,0.026313141850407007
21,2291.8931227,0.026359749817657874
22,2401.619767,0.0263682079237737
23,2510.3084467,0.026373999348262234
24,2614.7045585,0.026377620099013233
25,2752.1033962,0.992194002278605
26,2871.6549172,0.026358250424005636
27,2973.6847965,0.02637457805862886
28,3091.7000245,0.026368230893339062
29,3236.0035593,0.9703952756538257
30,3284.9917774,0.026374414061190454
31,3434.9427245,1.0
32,3537.2354511,0.3585864900804181
