,oob,time
0,0.026369795,43.8553845
1,0.04581664,326.4634365
2,0.026362532,649.8135689
3,0.026375725,1073.529423
4,0.051769696,1497.097601
5,0.026362581,1920.454029
6,0.159294217,2236.85511
7,0.205329937,2881.621409
8,0.32875679,3354.596875
